000000000000000000110001011101110111000000000000000000000000	6	3	12	26	7
000000000000000100010001011101110111000000000000000000000000	6	3	12	26	7
000000000001000000010001011101110111000000000000000000000000	6	3	12	26	7
000000000000001100000001011101110111000000000000000000000000	6	3	12	26	7
000000000001000100000001011101110111000000000000000000000000	6	3	12	26	7
000000000011000000000001011101110111000000000000000000000000	6	3	12	26	7
000000000000000001110000011101110111000000000000000000000000	6	3	12	26	7
000000000000000100110000011101110111000000000000000000000000	6	3	12	26	7
000000000001000000110000011101110111000000000000000000000000	6	3	12	26	7
000000000000001100010000011101110111000000000000000000000000	6	3	12	26	7
000000000001000100010000011101110111000000000000000000000000	6	3	12	26	7
000000000011000000010000011101110111000000000000000000000000	6	3	12	26	7
000000000000011100000000011101110111000000000000000000000000	6	3	12	26	7
000000000001001100000000011101110111000000000000000000000000	6	3	12	26	7
000000000011000100000000011101110111000000000000000000000000	6	3	12	26	7
000000000111000000000000011101110111000000000000000000000000	6	3	12	26	7
000100010000000000000111011101110000000000000000000000000001	0	1	12	26	8
000100010000000000000111011101110000000000000000000000010000	1	1	12	26	8
000100010000000000000111011101110000000000000000000100000000	2	1	12	26	8
000100010000000000000111011101110000000000000001000000000000	3	1	12	26	8
000100010000000000000111011101110000000000010000000000000000	4	1	12	26	8
000100010000000000000111011101110000000100000000000000000000	5	1	12	26	8
000100010000000000000111011101110001000000000000000000000000	6	1	12	26	8
000100010000000000010111011101110000000000000000000000000000	7	3	12	26	8
000100010000000100000111011101110000000000000000000000000000	7	3	12	26	8
000100010001000000000111011101110000000000000000000000000000	7	3	12	26	8
000000010000000000000111011101110000000000000000000000000011	0	2	12	26	8
000000010000000000000111011101110000000000000000000000010001	0	1	12	26	8
000000010000000000000111011101110000000000000000000100000001	0	1	12	26	8
000000010000000000000111011101110000000000000001000000000001	0	1	12	26	8
000000010000000000000111011101110000000000010000000000000001	0	1	12	26	8
000000010000000000000111011101110000000100000000000000000001	0	1	12	26	8
000000010000000000000111011101110001000000000000000000000001	0	1	12	26	8
000000010000000000010111011101110000000000000000000000000001	0	1	12	26	8
000000010000000100000111011101110000000000000000000000000001	0	1	12	26	8
000000010001000000000111011101110000000000000000000000000001	0	1	12	26	8
000000010000000000000111011101110000000000000000000000110000	1	2	12	26	8
000000010000000000000111011101110000000000000000000100010000	1	1	12	26	8
000000010000000000000111011101110000000000000001000000010000	1	1	12	26	8
000000010000000000000111011101110000000000010000000000010000	1	1	12	26	8
000000010000000000000111011101110000000100000000000000010000	1	1	12	26	8
000000010000000000000111011101110001000000000000000000010000	1	1	12	26	8
000000010000000000010111011101110000000000000000000000010000	1	1	12	26	8
000000010000000100000111011101110000000000000000000000010000	1	1	12	26	8
000000010001000000000111011101110000000000000000000000010000	1	1	12	26	8
000000010000000000000111011101110000000000000000001100000000	2	2	12	26	8
000000010000000000000111011101110000000000000001000100000000	2	1	12	26	8
000000010000000000000111011101110000000000010000000100000000	2	1	12	26	8
000000010000000000000111011101110000000100000000000100000000	2	1	12	26	8
000000010000000000000111011101110001000000000000000100000000	2	1	12	26	8
000000010000000000010111011101110000000000000000000100000000	2	1	12	26	8
000000010000000100000111011101110000000000000000000100000000	2	1	12	26	8
000000010001000000000111011101110000000000000000000100000000	2	1	12	26	8
000000010000000000000111011101110000000000000011000000000000	3	2	12	26	8
000000010000000000000111011101110000000000010001000000000000	3	1	12	26	8
000000010000000000000111011101110000000100000001000000000000	3	1	12	26	8
000000010000000000000111011101110001000000000001000000000000	3	1	12	26	8
000000010000000000010111011101110000000000000001000000000000	3	1	12	26	8
000000010000000100000111011101110000000000000001000000000000	3	1	12	26	8
000000010001000000000111011101110000000000000001000000000000	3	1	12	26	8
000000010000000000000111011101110000000000110000000000000000	4	2	12	26	8
000000010000000000000111011101110000000100010000000000000000	4	1	12	26	8
000000010000000000000111011101110001000000010000000000000000	4	1	12	26	8
000000010000000000010111011101110000000000010000000000000000	4	1	12	26	8
000000010000000100000111011101110000000000010000000000000000	4	1	12	26	8
000000010001000000000111011101110000000000010000000000000000	4	1	12	26	8
000000010000000000000111011101110000001100000000000000000000	5	2	12	26	8
000000010000000000000111011101110001000100000000000000000000	5	1	12	26	8
000000010000000000010111011101110000000100000000000000000000	5	1	12	26	8
000000010000000100000111011101110000000100000000000000000000	5	1	12	26	8
000000010001000000000111011101110000000100000000000000000000	5	1	12	26	8
000000010000000000000111011101110011000000000000000000000000	6	2	12	26	8
000000010000000000010111011101110001000000000000000000000000	6	1	12	26	8
000000010000000100000111011101110001000000000000000000000000	6	1	12	26	8
000000010001000000000111011101110001000000000000000000000000	6	1	12	26	8
000000010000000000110111011101110000000000000000000000000000	7	3	12	26	8
000000010000000100010111011101110000000000000000000000000000	7	3	12	26	8
000000010001000000010111011101110000000000000000000000000000	7	3	12	26	8
000000010000001100000111011101110000000000000000000000000000	7	3	12	26	8
000000010001000100000111011101110000000000000000000000000000	7	3	12	26	8
000000010011000000000111011101110000000000000000000000000000	7	3	12	26	8
000100000000000000000111011101110000000000000000000000000011	0	2	12	26	8
000100000000000000000111011101110000000000000000000000010001	0	1	12	26	8
000100000000000000000111011101110000000000000000000100000001	0	1	12	26	8
000100000000000000000111011101110000000000000001000000000001	0	1	12	26	8
000100000000000000000111011101110000000000010000000000000001	0	1	12	26	8
000100000000000000000111011101110000000100000000000000000001	0	1	12	26	8
000100000000000000000111011101110001000000000000000000000001	0	1	12	26	8
000100000000000000010111011101110000000000000000000000000001	0	1	12	26	8
000100000000000100000111011101110000000000000000000000000001	0	1	12	26	8
000100000001000000000111011101110000000000000000000000000001	0	1	12	26	8
000100000000000000000111011101110000000000000000000000110000	1	2	12	26	8
000100000000000000000111011101110000000000000000000100010000	1	1	12	26	8
000100000000000000000111011101110000000000000001000000010000	1	1	12	26	8
000100000000000000000111011101110000000000010000000000010000	1	1	12	26	8
000100000000000000000111011101110000000100000000000000010000	1	1	12	26	8
000100000000000000000111011101110001000000000000000000010000	1	1	12	26	8
000100000000000000010111011101110000000000000000000000010000	1	1	12	26	8
000100000000000100000111011101110000000000000000000000010000	1	1	12	26	8
000100000001000000000111011101110000000000000000000000010000	1	1	12	26	8
000100000000000000000111011101110000000000000000001100000000	2	2	12	26	8
000100000000000000000111011101110000000000000001000100000000	2	1	12	26	8
000100000000000000000111011101110000000000010000000100000000	2	1	12	26	8
000100000000000000000111011101110000000100000000000100000000	2	1	12	26	8
000100000000000000000111011101110001000000000000000100000000	2	1	12	26	8
000100000000000000010111011101110000000000000000000100000000	2	1	12	26	8
000100000000000100000111011101110000000000000000000100000000	2	1	12	26	8
000100000001000000000111011101110000000000000000000100000000	2	1	12	26	8
000100000000000000000111011101110000000000000011000000000000	3	2	12	26	8
000100000000000000000111011101110000000000010001000000000000	3	1	12	26	8
000100000000000000000111011101110000000100000001000000000000	3	1	12	26	8
000100000000000000000111011101110001000000000001000000000000	3	1	12	26	8
000100000000000000010111011101110000000000000001000000000000	3	1	12	26	8
000100000000000100000111011101110000000000000001000000000000	3	1	12	26	8
000100000001000000000111011101110000000000000001000000000000	3	1	12	26	8
000100000000000000000111011101110000000000110000000000000000	4	2	12	26	8
000100000000000000000111011101110000000100010000000000000000	4	1	12	26	8
000100000000000000000111011101110001000000010000000000000000	4	1	12	26	8
000100000000000000010111011101110000000000010000000000000000	4	1	12	26	8
000100000000000100000111011101110000000000010000000000000000	4	1	12	26	8
000100000001000000000111011101110000000000010000000000000000	4	1	12	26	8
000100000000000000000111011101110000001100000000000000000000	5	2	12	26	8
000100000000000000000111011101110001000100000000000000000000	5	1	12	26	8
000100000000000000010111011101110000000100000000000000000000	5	1	12	26	8
000100000000000100000111011101110000000100000000000000000000	5	1	12	26	8
000100000001000000000111011101110000000100000000000000000000	5	1	12	26	8
000100000000000000000111011101110011000000000000000000000000	6	2	12	26	8
000100000000000000010111011101110001000000000000000000000000	6	1	12	26	8
000100000000000100000111011101110001000000000000000000000000	6	1	12	26	8
000100000001000000000111011101110001000000000000000000000000	6	1	12	26	8
000100000000000000110111011101110000000000000000000000000000	7	3	12	26	8
000100000000000100010111011101110000000000000000000000000000	7	3	12	26	8
000100000001000000010111011101110000000000000000000000000000	7	3	12	26	8
000100000000001100000111011101110000000000000000000000000000	7	3	12	26	8
000100000001000100000111011101110000000000000000000000000000	7	3	12	26	8
000100000011000000000111011101110000000000000000000000000000	7	3	12	26	8
000000000000000000000111011101110000000000000000000000000111	0	3	12	26	8
000000000000000000000111011101110000000000000000000000010011	0	2	12	26	8
000000000000000000000111011101110000000000000000000100000011	0	2	12	26	8
000000000000000000000111011101110000000000000001000000000011	0	2	12	26	8
000000000000000000000111011101110000000000010000000000000011	0	2	12	26	8
000000000000000000000111011101110000000100000000000000000011	0	2	12	26	8
000000000000000000000111011101110001000000000000000000000011	0	2	12	26	8
000000000000000000010111011101110000000000000000000000000011	0	2	12	26	8
000000000000000100000111011101110000000000000000000000000011	0	2	12	26	8
000000000001000000000111011101110000000000000000000000000011	0	2	12	26	8
000000000000000000000111011101110000000000000000000000110001	0	1	12	26	8
000000000000000000000111011101110000000000000000000100010001	0	1	12	26	8
000000000000000000000111011101110000000000000001000000010001	0	1	12	26	8
000000000000000000000111011101110000000000010000000000010001	0	1	12	26	8
000000000000000000000111011101110000000100000000000000010001	0	1	12	26	8
000000000000000000000111011101110001000000000000000000010001	0	1	12	26	8
000000000000000000010111011101110000000000000000000000010001	0	1	12	26	8
000000000000000100000111011101110000000000000000000000010001	0	1	12	26	8
000000000001000000000111011101110000000000000000000000010001	0	1	12	26	8
000000000000000000000111011101110000000000000000001100000001	0	1	12	26	8
000000000000000000000111011101110000000000000001000100000001	0	1	12	26	8
000000000000000000000111011101110000000000010000000100000001	0	1	12	26	8
000000000000000000000111011101110000000100000000000100000001	0	1	12	26	8
000000000000000000000111011101110001000000000000000100000001	0	1	12	26	8
000000000000000000010111011101110000000000000000000100000001	0	1	12	26	8
000000000000000100000111011101110000000000000000000100000001	0	1	12	26	8
000000000001000000000111011101110000000000000000000100000001	0	1	12	26	8
000000000000000000000111011101110000000000000011000000000001	0	1	12	26	8
000000000000000000000111011101110000000000010001000000000001	0	1	12	26	8
000000000000000000000111011101110000000100000001000000000001	0	1	12	26	8
000000000000000000000111011101110001000000000001000000000001	0	1	12	26	8
000000000000000000010111011101110000000000000001000000000001	0	1	12	26	8
000000000000000100000111011101110000000000000001000000000001	0	1	12	26	8
000000000001000000000111011101110000000000000001000000000001	0	1	12	26	8
000000000000000000000111011101110000000000110000000000000001	0	1	12	26	8
000000000000000000000111011101110000000100010000000000000001	0	1	12	26	8
000000000000000000000111011101110001000000010000000000000001	0	1	12	26	8
000000000000000000010111011101110000000000010000000000000001	0	1	12	26	8
000000000000000100000111011101110000000000010000000000000001	0	1	12	26	8
000000000001000000000111011101110000000000010000000000000001	0	1	12	26	8
000000000000000000000111011101110000001100000000000000000001	0	1	12	26	8
000000000000000000000111011101110001000100000000000000000001	0	1	12	26	8
000000000000000000010111011101110000000100000000000000000001	0	1	12	26	8
000000000000000100000111011101110000000100000000000000000001	0	1	12	26	8
000000000001000000000111011101110000000100000000000000000001	0	1	12	26	8
000000000000000000000111011101110011000000000000000000000001	0	1	12	26	8
000000000000000000010111011101110001000000000000000000000001	0	1	12	26	8
000000000000000100000111011101110001000000000000000000000001	0	1	12	26	8
000000000001000000000111011101110001000000000000000000000001	0	1	12	26	8
000000000000000000110111011101110000000000000000000000000001	0	1	12	26	8
000000000000000100010111011101110000000000000000000000000001	0	1	12	26	8
000000000001000000010111011101110000000000000000000000000001	0	1	12	26	8
000000000000001100000111011101110000000000000000000000000001	0	1	12	26	8
000000000001000100000111011101110000000000000000000000000001	0	1	12	26	8
000000000011000000000111011101110000000000000000000000000001	0	1	12	26	8
000000000000000000000111011101110000000000000000000001110000	1	3	12	26	8
000000000000000000000111011101110000000000000000000100110000	1	2	12	26	8
000000000000000000000111011101110000000000000001000000110000	1	2	12	26	8
000000000000000000000111011101110000000000010000000000110000	1	2	12	26	8
000000000000000000000111011101110000000100000000000000110000	1	2	12	26	8
000000000000000000000111011101110001000000000000000000110000	1	2	12	26	8
000000000000000000010111011101110000000000000000000000110000	1	2	12	26	8
000000000000000100000111011101110000000000000000000000110000	1	2	12	26	8
000000000001000000000111011101110000000000000000000000110000	1	2	12	26	8
000000000000000000000111011101110000000000000000001100010000	1	1	12	26	8
000000000000000000000111011101110000000000000001000100010000	1	1	12	26	8
000000000000000000000111011101110000000000010000000100010000	1	1	12	26	8
000000000000000000000111011101110000000100000000000100010000	1	1	12	26	8
000000000000000000000111011101110001000000000000000100010000	1	1	12	26	8
000000000000000000010111011101110000000000000000000100010000	1	1	12	26	8
000000000000000100000111011101110000000000000000000100010000	1	1	12	26	8
000000000001000000000111011101110000000000000000000100010000	1	1	12	26	8
000000000000000000000111011101110000000000000011000000010000	1	1	12	26	8
000000000000000000000111011101110000000000010001000000010000	1	1	12	26	8
000000000000000000000111011101110000000100000001000000010000	1	1	12	26	8
000000000000000000000111011101110001000000000001000000010000	1	1	12	26	8
000000000000000000010111011101110000000000000001000000010000	1	1	12	26	8
000000000000000100000111011101110000000000000001000000010000	1	1	12	26	8
000000000001000000000111011101110000000000000001000000010000	1	1	12	26	8
000000000000000000000111011101110000000000110000000000010000	1	1	12	26	8
000000000000000000000111011101110000000100010000000000010000	1	1	12	26	8
000000000000000000000111011101110001000000010000000000010000	1	1	12	26	8
000000000000000000010111011101110000000000010000000000010000	1	1	12	26	8
000000000000000100000111011101110000000000010000000000010000	1	1	12	26	8
000000000001000000000111011101110000000000010000000000010000	1	1	12	26	8
000000000000000000000111011101110000001100000000000000010000	1	1	12	26	8
000000000000000000000111011101110001000100000000000000010000	1	1	12	26	8
000000000000000000010111011101110000000100000000000000010000	1	1	12	26	8
000000000000000100000111011101110000000100000000000000010000	1	1	12	26	8
000000000001000000000111011101110000000100000000000000010000	1	1	12	26	8
000000000000000000000111011101110011000000000000000000010000	1	1	12	26	8
000000000000000000010111011101110001000000000000000000010000	1	1	12	26	8
000000000000000100000111011101110001000000000000000000010000	1	1	12	26	8
000000000001000000000111011101110001000000000000000000010000	1	1	12	26	8
000000000000000000110111011101110000000000000000000000010000	1	1	12	26	8
000000000000000100010111011101110000000000000000000000010000	1	1	12	26	8
000000000001000000010111011101110000000000000000000000010000	1	1	12	26	8
000000000000001100000111011101110000000000000000000000010000	1	1	12	26	8
000000000001000100000111011101110000000000000000000000010000	1	1	12	26	8
000000000011000000000111011101110000000000000000000000010000	1	1	12	26	8
000000000000000000000111011101110000000000000000011100000000	2	3	12	26	8
000000000000000000000111011101110000000000000001001100000000	2	2	12	26	8
000000000000000000000111011101110000000000010000001100000000	2	2	12	26	8
000000000000000000000111011101110000000100000000001100000000	2	2	12	26	8
000000000000000000000111011101110001000000000000001100000000	2	2	12	26	8
000000000000000000010111011101110000000000000000001100000000	2	2	12	26	8
000000000000000100000111011101110000000000000000001100000000	2	2	12	26	8
000000000001000000000111011101110000000000000000001100000000	2	2	12	26	8
000000000000000000000111011101110000000000000011000100000000	2	1	12	26	8
000000000000000000000111011101110000000000010001000100000000	2	1	12	26	8
000000000000000000000111011101110000000100000001000100000000	2	1	12	26	8
000000000000000000000111011101110001000000000001000100000000	2	1	12	26	8
000000000000000000010111011101110000000000000001000100000000	2	1	12	26	8
000000000000000100000111011101110000000000000001000100000000	2	1	12	26	8
000000000001000000000111011101110000000000000001000100000000	2	1	12	26	8
000000000000000000000111011101110000000000110000000100000000	2	1	12	26	8
000000000000000000000111011101110000000100010000000100000000	2	1	12	26	8
000000000000000000000111011101110001000000010000000100000000	2	1	12	26	8
000000000000000000010111011101110000000000010000000100000000	2	1	12	26	8
000000000000000100000111011101110000000000010000000100000000	2	1	12	26	8
000000000001000000000111011101110000000000010000000100000000	2	1	12	26	8
000000000000000000000111011101110000001100000000000100000000	2	1	12	26	8
000000000000000000000111011101110001000100000000000100000000	2	1	12	26	8
000000000000000000010111011101110000000100000000000100000000	2	1	12	26	8
000000000000000100000111011101110000000100000000000100000000	2	1	12	26	8
000000000001000000000111011101110000000100000000000100000000	2	1	12	26	8
000000000000000000000111011101110011000000000000000100000000	2	1	12	26	8
000000000000000000010111011101110001000000000000000100000000	2	1	12	26	8
000000000000000100000111011101110001000000000000000100000000	2	1	12	26	8
000000000001000000000111011101110001000000000000000100000000	2	1	12	26	8
000000000000000000110111011101110000000000000000000100000000	2	1	12	26	8
000000000000000100010111011101110000000000000000000100000000	2	1	12	26	8
000000000001000000010111011101110000000000000000000100000000	2	1	12	26	8
000000000000001100000111011101110000000000000000000100000000	2	1	12	26	8
000000000001000100000111011101110000000000000000000100000000	2	1	12	26	8
000000000011000000000111011101110000000000000000000100000000	2	1	12	26	8
000000000000000000000111011101110000000000000111000000000000	3	3	12	26	8
000000000000000000000111011101110000000000010011000000000000	3	2	12	26	8
000000000000000000000111011101110000000100000011000000000000	3	2	12	26	8
000000000000000000000111011101110001000000000011000000000000	3	2	12	26	8
000000000000000000010111011101110000000000000011000000000000	3	2	12	26	8
000000000000000100000111011101110000000000000011000000000000	3	2	12	26	8
000000000001000000000111011101110000000000000011000000000000	3	2	12	26	8
000000000000000000000111011101110000000000110001000000000000	3	1	12	26	8
000000000000000000000111011101110000000100010001000000000000	3	1	12	26	8
000000000000000000000111011101110001000000010001000000000000	3	1	12	26	8
000000000000000000010111011101110000000000010001000000000000	3	1	12	26	8
000000000000000100000111011101110000000000010001000000000000	3	1	12	26	8
000000000001000000000111011101110000000000010001000000000000	3	1	12	26	8
000000000000000000000111011101110000001100000001000000000000	3	1	12	26	8
000000000000000000000111011101110001000100000001000000000000	3	1	12	26	8
000000000000000000010111011101110000000100000001000000000000	3	1	12	26	8
000000000000000100000111011101110000000100000001000000000000	3	1	12	26	8
000000000001000000000111011101110000000100000001000000000000	3	1	12	26	8
000000000000000000000111011101110011000000000001000000000000	3	1	12	26	8
000000000000000000010111011101110001000000000001000000000000	3	1	12	26	8
000000000000000100000111011101110001000000000001000000000000	3	1	12	26	8
000000000001000000000111011101110001000000000001000000000000	3	1	12	26	8
000000000000000000110111011101110000000000000001000000000000	3	1	12	26	8
000000000000000100010111011101110000000000000001000000000000	3	1	12	26	8
000000000001000000010111011101110000000000000001000000000000	3	1	12	26	8
000000000000001100000111011101110000000000000001000000000000	3	1	12	26	8
000000000001000100000111011101110000000000000001000000000000	3	1	12	26	8
000000000011000000000111011101110000000000000001000000000000	3	1	12	26	8
000000000000000000000111011101110000000001110000000000000000	4	3	12	26	8
000000000000000000000111011101110000000100110000000000000000	4	2	12	26	8
000000000000000000000111011101110001000000110000000000000000	4	2	12	26	8
000000000000000000010111011101110000000000110000000000000000	4	2	12	26	8
000000000000000100000111011101110000000000110000000000000000	4	2	12	26	8
000000000001000000000111011101110000000000110000000000000000	4	2	12	26	8
000000000000000000000111011101110000001100010000000000000000	4	1	12	26	8
000000000000000000000111011101110001000100010000000000000000	4	1	12	26	8
000000000000000000010111011101110000000100010000000000000000	4	1	12	26	8
000000000000000100000111011101110000000100010000000000000000	4	1	12	26	8
000000000001000000000111011101110000000100010000000000000000	4	1	12	26	8
000000000000000000000111011101110011000000010000000000000000	4	1	12	26	8
000000000000000000010111011101110001000000010000000000000000	4	1	12	26	8
000000000000000100000111011101110001000000010000000000000000	4	1	12	26	8
000000000001000000000111011101110001000000010000000000000000	4	1	12	26	8
000000000000000000110111011101110000000000010000000000000000	4	1	12	26	8
000000000000000100010111011101110000000000010000000000000000	4	1	12	26	8
000000000001000000010111011101110000000000010000000000000000	4	1	12	26	8
000000000000001100000111011101110000000000010000000000000000	4	1	12	26	8
000000000001000100000111011101110000000000010000000000000000	4	1	12	26	8
000000000011000000000111011101110000000000010000000000000000	4	1	12	26	8
000000000000000000000111011101110000011100000000000000000000	5	3	12	26	8
000000000000000000000111011101110001001100000000000000000000	5	2	12	26	8
000000000000000000010111011101110000001100000000000000000000	5	2	12	26	8
000000000000000100000111011101110000001100000000000000000000	5	2	12	26	8
000000000001000000000111011101110000001100000000000000000000	5	2	12	26	8
000000000000000000000111011101110011000100000000000000000000	5	1	12	26	8
000000000000000000010111011101110001000100000000000000000000	5	1	12	26	8
000000000000000100000111011101110001000100000000000000000000	5	1	12	26	8
000000000001000000000111011101110001000100000000000000000000	5	1	12	26	8
000000000000000000110111011101110000000100000000000000000000	5	1	12	26	8
000000000000000100010111011101110000000100000000000000000000	5	1	12	26	8
000000000001000000010111011101110000000100000000000000000000	5	1	12	26	8
000000000000001100000111011101110000000100000000000000000000	5	1	12	26	8
000000000001000100000111011101110000000100000000000000000000	5	1	12	26	8
000000000011000000000111011101110000000100000000000000000000	5	1	12	26	8
000000000000000000010111011101110011000000000000000000000000	6	2	12	26	8
000000000000000100000111011101110011000000000000000000000000	6	2	12	26	8
000000000001000000000111011101110011000000000000000000000000	6	2	12	26	8
000000000000000000110111011101110001000000000000000000000000	6	1	12	26	8
000000000000000100010111011101110001000000000000000000000000	6	1	12	26	8
000000000001000000010111011101110001000000000000000000000000	6	1	12	26	8
000000000000001100000111011101110001000000000000000000000000	6	1	12	26	8
000000000001000100000111011101110001000000000000000000000000	6	1	12	26	8
000000000011000000000111011101110001000000000000000000000000	6	1	12	26	8
000000000000000100110111011101110000000000000000000000000000	7	3	12	26	8
000000000001000000110111011101110000000000000000000000000000	7	3	12	26	8
000000000000001100010111011101110000000000000000000000000000	7	3	12	26	8
000000000001000100010111011101110000000000000000000000000000	7	3	12	26	8
000000000011000000010111011101110000000000000000000000000000	7	3	12	26	8
000000000000011100000111011101110000000000000000000000000000	7	3	12	26	8
000000000001001100000111011101110000000000000000000000000000	7	3	12	26	8
000000000011000100000111011101110000000000000000000000000000	7	3	12	26	8
000000000111000000000111011101110000000000000000000000000000	7	3	12	26	8
000100010000000001110111011100000000000000000000000000000001	0	1	12	26	9
000100010000000001110111011100000000000000000000000000010000	1	1	12	26	9
000100010000000001110111011100000000000000000000000100000000	2	1	12	26	9
000100010000000001110111011100000000000000000001000000000000	3	1	12	26	9
000100010000000001110111011100000000000000010000000000000000	4	1	12	26	9
000100010000000001110111011100000000000100000000000000000000	5	1	12	26	9
000100010000000001110111011100000001000000000000000000000000	6	1	12	26	9
000100010000000001110111011100010000000000000000000000000000	7	1	12	26	9
000100010000000101110111011100000000000000000000000000000000	8	3	12	26	9
000100010001000001110111011100000000000000000000000000000000	8	3	12	26	9
000000010000000001110111011100000000000000000000000000000011	0	2	12	26	9
000000010000000001110111011100000000000000000000000000010001	0	1	12	26	9
000000010000000001110111011100000000000000000000000100000001	0	1	12	26	9
000000010000000001110111011100000000000000000001000000000001	0	1	12	26	9
000000010000000001110111011100000000000000010000000000000001	0	1	12	26	9
000000010000000001110111011100000000000100000000000000000001	0	1	12	26	9
000000010000000001110111011100000001000000000000000000000001	0	1	12	26	9
000000010000000001110111011100010000000000000000000000000001	0	1	12	26	9
000000010000000101110111011100000000000000000000000000000001	0	1	12	26	9
000000010001000001110111011100000000000000000000000000000001	0	1	12	26	9
000000010000000001110111011100000000000000000000000000110000	1	2	12	26	9
000000010000000001110111011100000000000000000000000100010000	1	1	12	26	9
000000010000000001110111011100000000000000000001000000010000	1	1	12	26	9
000000010000000001110111011100000000000000010000000000010000	1	1	12	26	9
000000010000000001110111011100000000000100000000000000010000	1	1	12	26	9
000000010000000001110111011100000001000000000000000000010000	1	1	12	26	9
000000010000000001110111011100010000000000000000000000010000	1	1	12	26	9
000000010000000101110111011100000000000000000000000000010000	1	1	12	26	9
000000010001000001110111011100000000000000000000000000010000	1	1	12	26	9
000000010000000001110111011100000000000000000000001100000000	2	2	12	26	9
000000010000000001110111011100000000000000000001000100000000	2	1	12	26	9
000000010000000001110111011100000000000000010000000100000000	2	1	12	26	9
000000010000000001110111011100000000000100000000000100000000	2	1	12	26	9
000000010000000001110111011100000001000000000000000100000000	2	1	12	26	9
000000010000000001110111011100010000000000000000000100000000	2	1	12	26	9
000000010000000101110111011100000000000000000000000100000000	2	1	12	26	9
000000010001000001110111011100000000000000000000000100000000	2	1	12	26	9
000000010000000001110111011100000000000000000011000000000000	3	2	12	26	9
000000010000000001110111011100000000000000010001000000000000	3	1	12	26	9
000000010000000001110111011100000000000100000001000000000000	3	1	12	26	9
000000010000000001110111011100000001000000000001000000000000	3	1	12	26	9
000000010000000001110111011100010000000000000001000000000000	3	1	12	26	9
000000010000000101110111011100000000000000000001000000000000	3	1	12	26	9
000000010001000001110111011100000000000000000001000000000000	3	1	12	26	9
000000010000000001110111011100000000000000110000000000000000	4	2	12	26	9
000000010000000001110111011100000000000100010000000000000000	4	1	12	26	9
000000010000000001110111011100000001000000010000000000000000	4	1	12	26	9
000000010000000001110111011100010000000000010000000000000000	4	1	12	26	9
000000010000000101110111011100000000000000010000000000000000	4	1	12	26	9
000000010001000001110111011100000000000000010000000000000000	4	1	12	26	9
000000010000000001110111011100000000001100000000000000000000	5	2	12	26	9
000000010000000001110111011100000001000100000000000000000000	5	1	12	26	9
000000010000000001110111011100010000000100000000000000000000	5	1	12	26	9
000000010000000101110111011100000000000100000000000000000000	5	1	12	26	9
000000010001000001110111011100000000000100000000000000000000	5	1	12	26	9
000000010000000001110111011100000011000000000000000000000000	6	2	12	26	9
000000010000000001110111011100010001000000000000000000000000	6	1	12	26	9
000000010000000101110111011100000001000000000000000000000000	6	1	12	26	9
000000010001000001110111011100000001000000000000000000000000	6	1	12	26	9
000000010000000001110111011100110000000000000000000000000000	7	2	12	26	9
000000010000000101110111011100010000000000000000000000000000	7	1	12	26	9
000000010001000001110111011100010000000000000000000000000000	7	1	12	26	9
000000010000001101110111011100000000000000000000000000000000	8	3	12	26	9
000000010001000101110111011100000000000000000000000000000000	8	3	12	26	9
000000010011000001110111011100000000000000000000000000000000	8	3	12	26	9
000100000000000001110111011100000000000000000000000000000011	0	2	12	26	9
000100000000000001110111011100000000000000000000000000010001	0	1	12	26	9
000100000000000001110111011100000000000000000000000100000001	0	1	12	26	9
000100000000000001110111011100000000000000000001000000000001	0	1	12	26	9
000100000000000001110111011100000000000000010000000000000001	0	1	12	26	9
000100000000000001110111011100000000000100000000000000000001	0	1	12	26	9
000100000000000001110111011100000001000000000000000000000001	0	1	12	26	9
000100000000000001110111011100010000000000000000000000000001	0	1	12	26	9
000100000000000101110111011100000000000000000000000000000001	0	1	12	26	9
000100000001000001110111011100000000000000000000000000000001	0	1	12	26	9
000100000000000001110111011100000000000000000000000000110000	1	2	12	26	9
000100000000000001110111011100000000000000000000000100010000	1	1	12	26	9
000100000000000001110111011100000000000000000001000000010000	1	1	12	26	9
000100000000000001110111011100000000000000010000000000010000	1	1	12	26	9
000100000000000001110111011100000000000100000000000000010000	1	1	12	26	9
000100000000000001110111011100000001000000000000000000010000	1	1	12	26	9
000100000000000001110111011100010000000000000000000000010000	1	1	12	26	9
000100000000000101110111011100000000000000000000000000010000	1	1	12	26	9
000100000001000001110111011100000000000000000000000000010000	1	1	12	26	9
000100000000000001110111011100000000000000000000001100000000	2	2	12	26	9
000100000000000001110111011100000000000000000001000100000000	2	1	12	26	9
000100000000000001110111011100000000000000010000000100000000	2	1	12	26	9
000100000000000001110111011100000000000100000000000100000000	2	1	12	26	9
000100000000000001110111011100000001000000000000000100000000	2	1	12	26	9
000100000000000001110111011100010000000000000000000100000000	2	1	12	26	9
000100000000000101110111011100000000000000000000000100000000	2	1	12	26	9
000100000001000001110111011100000000000000000000000100000000	2	1	12	26	9
000100000000000001110111011100000000000000000011000000000000	3	2	12	26	9
000100000000000001110111011100000000000000010001000000000000	3	1	12	26	9
000100000000000001110111011100000000000100000001000000000000	3	1	12	26	9
000100000000000001110111011100000001000000000001000000000000	3	1	12	26	9
000100000000000001110111011100010000000000000001000000000000	3	1	12	26	9
